id,message,created_time,permalink_url,post_impressions
720312071435191_175041928664905,"Ratherlost 15.04 on April 15th will be kicked off by the Amsterdam based Brent Jacko ♦️

The co-founder of Minimal Collective has developed a taste for the more innovative side of techno and channels this through spellbinding sets packed with organic drum patterns and swampy basslines. The perfect way to start off a night of mind-bending music and getting lost together inside the misty Lofi warehouse.

Track: Paleman - Mandible
Picture: Martijn Kuyvenhoven",2023-03-18T13:45:31+0000,https://www.facebook.com/583374137831680/posts/175041928664905,0
720312071435191_168629812639450,"Ratherlost 15.04 returns on Saturday, April 15 for a deep dive into the dancefloor realm of Lofi. For the milestone 5th edition, we proudly present you a 10-hr journey through fascinating soundscapes and intense pulsating rhythms. With at its beating heart, the brand new live-set of Karenn. Possibly the greatest techno live act in the world today.

As always, we’re aiming to reach that collective state of getting lost and finding meaning on the dance floor. The last Phase I tickets for this special night are available now ♦

▪ Karenn live
▪ Polygonia
▪ Konduku
▪ JEANS & Woody NinetyTwo
▪ Brent Jacko",2023-03-07T16:01:01+0000,https://www.facebook.com/583374137831680/posts/168629812639450,0
720312071435191_166218762880555,"Tantalizing throwback of the last Ratherlost madness ❤️‍🔥 

Looking back at this we can’t wait to hit Lofi's dance floor again on Saturday, April 15 for Ratherlost 15.04 w/ Karenn live, JEANS b2b Woody NinetyTwo, Polygonia, Konduku, Brent Jacko and you!

Some Phase I tickets are still available. Secure your spot via https://eventix.shop/s5szys6q
Pictures by Martijn Kuyvenhoven",2023-03-03T14:38:10+0000,https://www.facebook.com/583374137831680/posts/166218762880555,0
720312071435191_162116303290801,"Ratherlost 15.04 returns for a deep dive into the dancefloor rabbit hole of Lofi. For the landmark 5th edition, we proudly present you a 10-hr journey through fascinating soundscapes and intense pulsating rhythms. With at its beating heart the brand new live-set of Karenn. Possibly the best techno live-act in the world today.

As always, we’re aiming to reach that collective state of getting lost and finding meaning on the dancefloor.

▪ Brent Jacko
▪ JEANS & Woody NinetyTwo
▪ Karenn live
▪ Konduku
▪ Polygonia

Tickets are available now via https://eventix.shop/s5szys6q",2023-02-22T15:53:07+0000,https://www.facebook.com/583374137831680/posts/162116303290801,0
720312071435191_917509036096867,,2023-02-22T15:28:42+0000,https://www.facebook.com/583374137831680/posts/917509036096867?substory_index=917509036096867,0
720312071435191_161538346681930,"Thank you all for partaking in Saturday’s extraterrestrial dancefloor expedition 👾 We feel charged by the incredible sets and the energy that we created together again in Lofi.

Please let us know if you have any feedback. 

The next edition of Ratherlost will be announced on Wednesday. Join our Telegram for first access to the ticket sale and a community discount via https://t.me/+8MRGbFb_-FswMDM0 🛸

Pictures by Martijn Kuyvenhoven 📸",2023-02-20T14:18:40+0000,https://www.facebook.com/583374137831680/posts/161538346681930,0
720312071435191_160826770086421,"Last info for Ratherlost 18.02 this Saturday in Lofi 🐉

- Opening hours are 22:00 to 08:00.

- Entrance (both guest list & tickets) is possible until 06:00.

- Last tickets are on sale now. Get yours via https://eventix.shop/byjq2xgq 

- We’ve kept enough tickets behind for the late deciders at the door.

- Watch out for ticket scammers. Only buy second-hand via Ticketswap.

- Do you have an Early Admission ticket? Make sure to arrive within the specified timeslot on your ticket.

- Lofi is a pin-only club. Cash payments are not accepted at the bar.

- Ratherlost has a no-camera policy. Phones will be stickered at the entrance. Please friendly remind each other on the dancefloor to create a free atmosphere together.

- There are big and small lockers available which you can rent by scanning the QR code at the entrance.

- There is a selection of warm food, snacks and fruit available inside.

- Please bring and use ear protection. Limited earplugs are also available at the bar.

- There are no cigarettes for sale inside. So come prepared.",2023-02-17T16:49:43+0000,https://www.facebook.com/583374137831680/videos/492112519771359,0
720312071435191_160303786805386,"Running order is out for Ratherlost 18.02 in Lofi this Saturday! 🌑⚡️

The presale for this banger is almost sold out. Last tickets are available now via https://eventix.shop/byjq2xgq
Secure yours and get lost with us on the dancefloor on this mind-bending journey.

We will keep a small number of tickets for doorsale for the late deciders.

Track: Talismann - Tanan",2023-02-15T14:59:05+0000,https://www.facebook.com/583374137831680/videos/729400802005982,0
720312071435191_159808170188281,"The closing ritual of Ratherlost 18.02 in Lofi this Saturday will be in the hands of Spekki Webu! 🀄

The MIRROR ZONE label head from Delft has been making waves over the years with his distinct visionary approach. Morphing elements from different genres and backgrounds into an ever-evolving, organic yet psychedelic trip through rhythm & sound. Captivating listeners into a state of introspective hypnosis. Dragging the dancefloor into a wormhole that goes beyond the here and now 🌀

For this occasion, he’s going to kick things up a notch. And we’re truly psyched for it.

Get your ticket now and join the ride: https://eventix.shop/byjq2xgq

Track: Spekki Webu - Photic Shift (forthcoming)",2023-02-13T15:31:12+0000,https://www.facebook.com/583374137831680/videos/925245508505168,0
720312071435191_159103480258750,"Next Saturday, Ratherlost 18.02 will see the return of the notorious Talismann in Lofi 🪘

The home-grown hero of shamanistic industrial techno will be playing at peak-time, warping the dancefloor into an abyss of sinister soundscapes and tribal drum patterns. After his intense closing affair at Ratherlost ADE b2b with Stranger, we are stoked to have him back solo now for another ruthless ride into the unknown.

Needless to say this can’t be missed. Last spots for the night are available via https://eventix.shop/byjq2xgq 🔥

Track: Talismann - Matam",2023-02-10T14:28:58+0000,https://www.facebook.com/583374137831680/posts/159103480258750,0
720312071435191_158599383642493,"Next Saturday, Ratherlost 18.02 will see the Amsterdam premiere of RoogUnit in Lofi! A 2,5-hour interstellar techno masterclass by legends Luke Slater and Ø [Phase] 🛰️

Luke Slater needs little introduction, a true pioneer of the game. Influencing generations on the dancefloor with his mind-boggling, hip-shaking space funk sound. After his epic Planetary Assault Systems live show at Ratherlost ADE, we are thrilled to invite him back for an extended journey into the depths of consciousness, B2B with rhythm specialist Ø [Phase].

You don’t wanna miss this! The last tickets are on sale now. Get yours via: https://eventix.shop/byjq2xgq 🚀",2023-02-08T13:26:54+0000,https://www.facebook.com/583374137831680/videos/765216017858176,0
720312071435191_158190737016691,"Ratherlost next Saturday will see the Amsterdam premiere of RoogUnit in Lofi. A 2,5 hour interstellar techno masterclass by legends Luke Slater and Ø [Phase] 👾
Ø [Phase] has been a driving force in the scene for over two decades, leading the movement with his trippy, stripped-back yet highly danceable sound. A renowned mastering engineer with a long list of influential releases on Token Records and his Modwerks imprint. His rhythm-dedicated DJ style fusing with Luke Slater’s space-funk is promising to be a purists dream.
We’re beyond excited for this RoogUnit experience. The last batch of tickets is on sale now: eventix.shop/6uykugt5
Get yours and join us on the dancefloor! ⚡",2023-02-06T17:44:52+0000,https://www.facebook.com/583374137831680/posts/158190737016691,0
720312071435191_157640923738339,"At Ratherlost 18.02, the elegant VÂN ANH will be showcasing her hypnotic yet groovy repertoire in Lofi.

With over a decade of experience under her belt, and regular appearances at clubs like Berghain and De School, the founder of the Isotoop label & parties is a key figure in the international community of the deeper techno sound.

We’re stoked to hear what she has in store for us on Feb 18. Secure your spot via the link in our bio.

Track: DOM - Puderstrasse 2",2023-02-04T12:11:30+0000,https://www.facebook.com/583374137831680/videos/520250463319370,0
720312071435191_156420573860374,"On February 18 we meet again in Lofi for the next Ratherlost escapade. To raise the temperatures, we have compiled a warm-up playlist with 10 mind-boggling sets by the artists that will play this edition. Travelling through the hypnotizing, psychedelic and curious corners of the sonic universe. Tune in via our our SoundCloud channel! 📡
https://soundcloud.com/ratherlost/sets/warm-up-playlist-18-february",2023-01-30T15:13:04+0000,https://www.facebook.com/583374137831680/posts/156420573860374,0
720312071435191_155414257294339,Blurry flashbacks of Luke Slater playing Desert Races at Ratherlost ADE 🦂 The master returns Ratherlost 18.02 for a special b2b with Ø [Phase] as RoogUnit. Don’t miss out on this one!,2023-01-26T14:54:00+0000,https://www.facebook.com/583374137831680/videos/1261728694688269,0
720312071435191_153363850832713,"In exactly 1 month, we meet again in Lofi for the next chapter of the Ratherlost 18.02 experience. Gathering with like-minded souls, leaving the daily grind behind and getting lost with meaning together on the dancefloor, under the guidance of storytelling techno over the powerful, crystal clear 4-point Funktion One system 💠

We have invited the special collab project of Luke Slater & Ø [Phase] as RoogUnit, Talismann, Spekki Webu, VÂN ANH and Human Space Machine for this edition.

Join us on this promising night via eventix.shop/6uykugt5

Pictures by Clefw Photography",2023-01-18T18:21:11+0000,https://www.facebook.com/583374137831680/posts/153363850832713,0
720312071435191_151282064374225,Reminiscing about last week's New Year's Day madness. Getting lost in the dimension of the dancefloor together with all of you was the best way for us to start 2023! We can't wait to see you again on February 18 for the next edition Ratherlost 18.02 😈,2023-01-10T15:37:39+0000,https://www.facebook.com/583374137831680/posts/151282064374225,0
720312071435191_535403371888338,"Ratherlost 18.02 at Lofi.

Tickets: https://eventix.shop/byjq2xgq 

Artwork by Maarten Huizing",2023-01-07T17:47:34+0000,https://www.facebook.com/583374137831680/posts/535403371888338?substory_index=535403371888338,0
720312071435191_149740254528406,"Ratherlost returns on February 18 for a 10-hour trip into the twilight zone. Presenting the Amsterdam premiere of RoogUnit, the collab project of mental techno masters Luke Slater and Ø [Phase], and a fine selection of homegrown specialists.

Ratherlost 18.02
Aiming to reach that collective state of getting lost and finding meaning on the dancefloor.

▪ Human Space Machine
▪ RoogUnit: Luke Slater & Ø [Phase] 
▪ Spekki Webu
▪ Talismann
▪ VÂN ANH

Tickets are available now via: https://eventix.shop/byjq2xgq
Artwork by Maarten Huizing",2023-01-04T11:23:31+0000,https://www.facebook.com/583374137831680/posts/149740254528406,0
720312071435191_149592824543149,"Mad love to everyone that joined the ride with us in Lofi on New Year’s Day. The superb sets and your dancefloor energy over the whole 18 hours exceeded our wildest expectations. We could not have wished for a better way to start the year! 🙏

Our next edition will be announced tomorrow at noon. We can’t wait already to meet again. 

If you have any feedback, please message us and if you’ve lost something please mail to lost@lofi.amsterdam

See you all soon 🖤
📸 by Clefw Photography 
⚡️ by Strobert",2023-01-03T19:46:51+0000,https://www.facebook.com/583374137831680/posts/149592824543149,0
425421338250110_1154895713307653,"Nali’s event series is set to unfold this Sunday, and founder Julian Muller shared a bit more about the concept behind it:

“Launching our event series felt like the natural next step for our label. Events bring our music to life, and we’re excited to share the passion and energy that made us fall in love with it—alongside our favorite artists and with all of you.

As the founder of Nali, I’ve been privileged to witness artists grow, refine their sound, and fully embrace their unique musical identity—turning their guilty pleasures into signature sounds. This has been the most rewarding part of this journey, and I truly hope our event series will continue to inspire the same freedom and authenticity.”

The first chapter of Nali begins here, don’t miss it. 💘",2024-12-25T10:58:03+0000,https://www.facebook.com/1171958854934672/posts/1154895713307653,538
425421338250110_1153460076784550,"We were thrilled to welcome back our favorite duo for another unforgettable all-nighter! Huge thanks to Hunee & Antal, and to all you amazing dancers for making it truly special once again.✨

__
🎥 @kleurendoof",2024-12-23T15:39:51+0000,https://www.facebook.com/1171958854934672/posts/1153460076784550,777
425421338250110_1152647513532473,"A look into the future with the artists that will be playing @mindscape.audio this Friday.

@kink303 
@meganleber 
@bennyrodrigues X @steve_rachmad_sterac 
@vntmofficial 

Join us on the 27th and be sure to claim your spot. Phase I is about to sell out.",2024-12-22T14:17:06+0000,https://www.facebook.com/1171958854934672/posts/1152647513532473,902
425421338250110_536983365996649,,2024-12-19T14:46:02+0000,https://www.facebook.com/events/536983365996649/,615
425421338250110_1150315933765631,,2024-12-19T14:21:27+0000,https://www.facebook.com/1171958854934672/posts/1150315933765631,472
425421338250110_911041591162521,,2024-12-17T17:39:26+0000,https://www.facebook.com/events/911041591162521/,547
425421338250110_599079069309672,,2024-12-17T17:27:27+0000,https://www.facebook.com/events/599079069309672/,1799
425421338250110_2252412651806899,,2024-12-17T17:24:17+0000,https://www.facebook.com/events/2252412651806899/,959
425421338250110_938405881558811,,2024-12-17T16:14:22+0000,https://www.facebook.com/events/938405881558811/,581
425421338250110_1148544933942731,"ALL NIGHT AT LOFI - This February, we’re bringing you a special series of four stellar artist takeovers featuring:
    •    Dixon
    •    Bart Skils b2b Victor Ruiz
    •    Kevin de Vries
    •    Joris Voorn

Make sure to pre-register now via the link in our bio. Pre-sale for all club nights starts this Friday at 11:00 AM. 🌚",2024-12-17T15:04:52+0000,https://www.facebook.com/1171958854934672/posts/1148544933942731,544
425421338250110_2631816757028688,,2024-12-12T12:20:06+0000,https://www.facebook.com/events/2631816757028688/,459
425421338250110_554219487423591,,2024-12-11T13:13:00+0000,https://www.facebook.com/events/554219487423591/,445
425421338250110_1143860841077807,"Following their successful debut, SUPERSTRINGS is back for round two! This time, they’ve invited Bae Blade, Juicy Romance and Schwesta P to headline their curated night on Friday, January 31st. Get ready for a blend of ’90s and early 2000s trance, reimagined with dynamic, high-energy sounds.

Don’t miss out, pre-register now via the link in bio. Pre-sale starts this Friday 11:00am.",2024-12-11T13:00:21+0000,https://www.facebook.com/1171958854934672/posts/1143860841077807,342
425421338250110_1142453767885181,"Another full house for Tjade’s Agrio Club 💙

__
📸 @xsanjay 
🎥 @roxyrockstars",2024-12-09T15:49:05+0000,https://www.facebook.com/1171958854934672/posts/1142453767885181,662
425421338250110_1134377732025746,,2024-12-06T16:42:34+0000,https://www.facebook.com/events/1134377732025746/,5085
425421338250110_1140125268118031,"On Saturday, March 1st, techno titans Speedy J and Chris Liebing’s megaproject Collabs 3000 will descend on Lofi’s club room for a monstrous 4-hour set. Showcasing their unique style of relentless, layered, ever-evolving techno.

With over 25 years of legendary live performances, their sets have become synonymous with immersive journeys of meticulous build-ups, pounding basslines, and rhythmic intensity.

Amsterdam’s underground favorite Beste Hira will set the stage with a 3-hour warm-up set—making this a night definitely not to be missed!

Be sure to pre-register now via the link in bio. Pre-sale starts coming Wednesday, December 11th at 12:00.",2024-12-06T14:47:32+0000,https://www.facebook.com/1171958854934672/posts/1140125268118031,859
425421338250110_2809145165931895,,2024-12-04T13:23:23+0000,https://www.facebook.com/events/2809145165931895/,360
425421338250110_1138399184957306,"Get ready for a boundary-defying night where limits don’t exist as Mama Told Ya makes its way to our club, showcasing a sizzling lineup featuring founder and label head Anetha, alongside A Strange Wedding [live], JEANS b2b Vel, DJ Leoni and Mac Declos.

The first wave of tickets is now live—don’t miss your chance, we told ya 😉",2024-12-04T13:22:22+0000,https://www.facebook.com/1171958854934672/posts/1138399184957306,347
425421338250110_1137077225089502,"After last year’s @philoulouzolo & @cincityofficial all-nighter, we didn’t think it could be topped, but you made it happen! 🙌

A big thank you to both @rayzir and @leratotsotetsii for lighting up the Colorfloor. 

——
Photos & videos by @flashtag_photography",2024-12-02T19:09:15+0000,https://www.facebook.com/1171958854934672/posts/1137077225089502,561
425421338250110_929159461996239,,2024-12-02T13:26:54+0000,https://www.facebook.com/1171958854934672/posts/929159461996239?substory_index=929159461996239,579
425421338250110_1133653312098560,"Shadowprint opened its powerful story last Friday, with founder Bart Skils & Konstantin Sibold setting the tone. 
On Feb 14, Shadowprint will write its second chapter. Sign up now via the link in our bio.

——
📷 @martijnkuyvenhoven 
🎥 @akaadvani",2024-11-28T15:55:17+0000,https://www.facebook.com/1171958854934672/posts/1133653312098560,411
425421338250110_1131245999005958,"Last Saturday, Gerd Janson, HAAi, ISAbella, and Oceanic delivered exceptional sets, truly music at its finest. Huge thanks to all for this incredible night 🤩

——
🎥 @merelbosman1",2024-11-25T18:17:36+0000,https://www.facebook.com/1171958854934672/posts/1131245999005958,1359
425421338250110_1128379512625940,"In just two weeks, we welcome back Bordello A Parigi to Lofi. Prepare for a night of cutting-edge sounds with Jennifer Cardini, Endrik Schroeder, Luca dell’Orso, and Franz Scala. From Italo disco and techno to wave-laced house and cosmic grooves, this lineup brings the best of underground electronic music. 🪩",2024-11-22T10:02:19+0000,https://www.facebook.com/1171958854934672/posts/1128379512625940,711
425421338250110_1126058362858055,"Saturday felt truly special, with the lineup, the crowd, and the energy on the floor perfectly in sync. Endless gratitude to the artists, TGIB, and the amazing dancers who brought it all to life. ❤️‍🔥

__
📷 @martijnkuyvenhoven 
🎥 @fredsantosx",2024-11-19T16:25:11+0000,https://www.facebook.com/1171958854934672/posts/1126058362858055,1188
425421338250110_1125067836290441,"This Friday, Bart Skils makes his highly anticipated return to Lofi, premiering his new concept Shadowprint alongside Konstantin Sibold. To give you a taste of what the night will bring, we tapped the man himself for a handful of tracks currently on his mind—and his USB ✨

Final Phase II tickets are available via the link in bio. Don’t wait, see you Friday!",2024-11-18T11:02:49+0000,https://www.facebook.com/1171958854934672/posts/1125067836290441,920
425421338250110_1124331426364082,"Next Sunday, Eva Vrijdag unleashes her energy at Lofi for a high-energy dayrave, joined by the amazing Helena Lauwaert, Lin C, Spacer Woman, Surf 2 Glory and Valeby.⚡️

Phase I tickets for Forza are nearly sold out, don’t miss out.",2024-11-17T11:18:17+0000,https://www.facebook.com/1171958854934672/posts/1124331426364082,693
425421338250110_1122760743187817,"Join us at Lofi on January 24th as we welcome Detroit techno pioneer Robert Hood, a legend of minimal techno whose sound fuses groovy, funk-inspired basslines with soulful undertones. He’ll be joined by Amsterdam’s beloved selectors CARISTA and Samuel Deep, two staples of our city’s vibrant scene.

Pre-registration is now open via the link in bio. Pre-sale begins Wednesday at 12:00.",2024-11-15T11:01:07+0000,https://www.facebook.com/1171958854934672/posts/1122760743187817,609
425421338250110_8752609781441862,,2024-11-15T11:00:36+0000,https://www.facebook.com/events/8752609781441862/,498
425421338250110_897942282311679,,2024-11-15T10:04:06+0000,https://www.facebook.com/events/897942282311679/,558
1171958854934672_817608957060484,,2024-11-14T16:39:50+0000,https://www.facebook.com/1171958854934672/videos/817608957060484?idorvanity=1515036952487845,407
1171958854934672_485770311137171,,2024-11-14T16:39:50+0000,https://www.facebook.com/1171958854934672/videos/485770311137171?idorvanity=1515036952487845,339
425421338250110_1122216266575598,"From Berlin’s Panorama Bar to Barcelona’s underground, get ready for an all-night sonic journey next Saturday w/ Gerd Janson, HAAi, ISAbella and Oceanic. It’s the kind of night that makes you lose track of time. 

But if you’d rather stay on schedule, swipe to the last slide for the timetable. 😉

Early admissions are sold out now, final Phase I tickets available: https://eventix.shop/yqe7fftg",2024-11-14T16:26:28+0000,https://www.facebook.com/1171958854934672/posts/1122216266575598,392
425421338250110_1121263516670873,December at Lofi ✨,2024-11-13T12:50:07+0000,https://www.facebook.com/1171958854934672/videos/1313918129784109,387
425421338250110_1120418420088716,"Intimate yet full of energy, Curated by Rozie last Sunday was absolutely perfect. 🥹💗

We just can’t wait to do it again on Sunday, the 24th, with Eva Vrijdag pres. Forza. ⚡️

__
📸 @xsanjay 
🎥 @merelbosman1 
📱@lauradons",2024-11-12T10:28:08+0000,https://www.facebook.com/1171958854934672/posts/1120418420088716,2404
425421338250110_1119671343496757,"Saturday night was truly special as Weval took over, joined by the incredible Mano Le Tough, Jasper Tygner and Aletha. Huge thanks to all dancers and artists. 🫶

📹 @thewillardo",2024-11-11T12:43:50+0000,https://www.facebook.com/1171958854934672/posts/1119671343496757,355
425421338250110_736114755396090,,2024-11-05T11:13:49+0000,https://www.facebook.com/events/736114755396090/,578
425421338250110_1114454547351770,"Say no more.. 😍

Be sure to pre-register now via the link in our bio. Pre-sale starts this Thursday, 12pm.",2024-11-05T11:03:53+0000,https://www.facebook.com/1171958854934672/posts/1114454547351770,613
425421338250110_1112951154168776,Pure KAOS ❤️‍🔥,2024-11-03T12:51:21+0000,https://www.facebook.com/1171958854934672/posts/1112951154168776,1696
425421338250110_1111206707676554,"Only three weeks left until MARRØN returns to Lofi alongside the living legend Speedy J & Mareena in the Club and TGIB Colorfloor takeover with Lea Occhi, Prance & Najel. Phase 1 tickets are almost sold out, so grab the final tickets now if you want to join us on the dance floor for a night of proper Techno 💥",2024-11-01T09:34:56+0000,https://www.facebook.com/1171958854934672/posts/1111206707676554,774
425421338250110_1109824334481458,"A union of spirit.❤️‍🔥

Five events, four days, one dance floor. As memories echo softly, let’s take a moment to revisit and look back on ADE. Your spirit and energy made our dance floor feel truly special.

---
Video by Hittegolf
Track: D.Dan - Freak",2024-10-30T15:48:53+0000,https://www.facebook.com/1171958854934672/videos/8940977182593342,555
425421338250110_1108915647905660,"Prepare for a high-octane Sunday next week, as Rozie leads the stage alongside Dangerous Dreaming, DART, EMILIJA, and Newtone. ⚡️

Swipe to get in the mood and be sure to claim your spot. 

@rozie.dj 
@_dangerousdreaming_ 
@darttrax 
@vaemilija 
@newtone.amsterdam",2024-10-29T14:26:47+0000,https://www.facebook.com/1171958854934672/posts/1108915647905660,1010
425421338250110_1817144645484880,,2024-10-28T08:31:11+0000,https://www.facebook.com/1171958854934672/posts/1817144645484880?substory_index=1817144645484880,1470
425421338250110_876858831217605,,2024-10-25T08:46:30+0000,https://www.facebook.com/events/876858831217605/,841
425421338250110_511189448401332,,2024-10-23T09:25:15+0000,https://www.facebook.com/events/511189448401332/,650
425421338250110_1102349361895622,"Here’s the full lineup for the next Agrio Club! ⚡️

Make sure to sign up via the link in our bio to get priority access to tickets this Thursday at 12:00.",2024-10-22T14:01:30+0000,https://www.facebook.com/1171958854934672/posts/1102349361895622,604
425421338250110_1101608568636368,"You’ve brought that incredible energy all the way to the finish line during Agrio Club. 💙

Get ready for more: tomorrow, we’ll reveal the exciting lineup for the next Agrio Club!

📷 @zwtsr.photo 
🎥 @hittegolf.studio",2024-10-21T16:10:40+0000,https://www.facebook.com/1171958854934672/posts/1101608568636368,698
425421338250110_1099918622138696,"Unmatched vibes at VBX last night ❤️‍🔥

_
📷 @martijnkuyvenhoven 
🎥 @hittegolf.studio",2024-10-19T14:43:07+0000,https://www.facebook.com/1171958854934672/posts/1099918622138696,577
425421338250110_1098882978908927,"Last night, @livefromearth was a true spectacle—raw magic radiated from start to finish, fueled by the breathtaking unseen B2Bs! ❤️‍🔥

_
🎥 @hittegolf.studio",2024-10-18T11:52:51+0000,https://www.facebook.com/1171958854934672/posts/1098882978908927,627
425421338250110_1097010155762876,"We’re excited to unveil the new light installation by Lumus Instruments. This immersive experience fills the entire space, combining intimacy with scale. Every pulse of light enhances the atmosphere, creating a mesmerizing fusion of music and visuals.

“With this design, we wanted to create something that fills the space completely—intimate yet monumental, affecting every corner of the dance floor.” - @lumus.instruments",2024-10-16T10:17:34+0000,https://www.facebook.com/1171958854934672/posts/1097010155762876,516
425421338250110_1095248972605661,"Let’s kick off this week by presenting our timetables!

You can still join us—the last remaining tickets for Live From Earth are available. Don’t wait too long, grab your ticket now through the link in bio! 💛",2024-10-14T12:00:23+0000,https://www.facebook.com/1171958854934672/posts/1095248972605661,1543
425421338250110_1648522739075297,,2024-10-10T11:32:57+0000,https://www.facebook.com/events/1648522739075297/,546
425421338250110_1091538469643378,"Get ready—Frenzy is back! After a sunny edition in collaboration with Patio this summer, they return for a night of pure techno on Saturday, December 14th, featuring Alarico, Fireground [live], Laure Croft, Liane, and a special b2b set from Matrixxman and Temudo. 🎛️

Tickets go on sale tomorrow, October 11, at 12:00 PM.",2024-10-10T11:22:08+0000,https://www.facebook.com/1171958854934672/posts/1091538469643378,388
425421338250110_1090680536395838,November at Lofi 💚,2024-10-09T11:50:30+0000,https://www.facebook.com/1171958854934672/videos/505367505747785,617
425421338250110_1088991839898041,"Let’s dive in w/ Héctor Oaks, Adiel, Carmen Electro, Not A Headliner and P.E.A.R.L. ahead of their much-anticipated performance at KAOS on Friday, November 1st. 💜

Tickets available via the 🔗 in bio.",2024-10-07T12:34:31+0000,https://www.facebook.com/1171958854934672/posts/1088991839898041,1270
425421338250110_518968380870219,,2024-10-03T13:32:38+0000,https://www.facebook.com/events/518968380870219/,675
425421338250110_1085607626903129,"Get ready for another Sunday rave on November 24th! This time, the ever-energetic Eva Vrijdag is bringing her concept Forza to Lofi, inviting Helena Lauwaert, Lin C, Spacer Woman, Surf 2 Glory, and Valeby. 💜

Tickets go on sale tomorrow at 12:00.",2024-10-03T13:19:42+0000,https://www.facebook.com/1171958854934672/posts/1085607626903129,313
425421338250110_1083761840421041,"Rising star Rozie has curated a lineup for an ultimate day rave on Sunday, November 10th. 🤤

Expect high-energy sets from Club Heart Broken resident Dangerous Dreaming, DART—known for his hard house sound and fresh off a new release on Tjade’s label Agrio Tracks—the notoriously energetic EMILIJA, who fuses fast-paced rave loops and hypnotic grooves, and the homegrown heroes of DJ and producer duo Newtone, ready to ignite the dance floor from the start. 🔥

Tickets are available tomorrow at 12:00.",2024-10-01T14:49:01+0000,https://www.facebook.com/1171958854934672/posts/1083761840421041,385
425421338250110_1515036952487845,,2024-10-01T08:56:19+0000,https://www.facebook.com/events/1515036952487845/,367
425421338250110_1082871050510120,"This night promises to be a special one, as we invite Panorama Bar-regular Gerd Janson, known for his eclectic, genre-blending sets that dig deep into music history. HAAi brings her forward-thinking, energetic style, blending house, techno, breaks, and psychedelic sounds. Joining them is ISAbella, co-founder of the queer collective MARICAS and who has become one of the leading figures in Barcelona’s club scene. Completing the lineup is Oceanic, a jack-of-all-trades and former resident of Club Trouw and De School. 🃏

Tickets will be available tomorrow (October 1st) at 11:00 🔗
https://eventix.shop/yqe7fftg",2024-09-30T13:58:07+0000,https://www.facebook.com/1171958854934672/posts/1082871050510120,402
425421338250110_1292222058803706,,2024-09-30T12:15:29+0000,https://www.facebook.com/1171958854934672/posts/1292222058803706?substory_index=1292222058803706,1037
425421338250110_1079828150814410,October at Lofi 🟡,2024-09-27T08:49:15+0000,https://www.facebook.com/1171958854934672/videos/1075362474021427,480
425421338250110_1434146420586496,,2024-09-26T14:22:03+0000,https://www.facebook.com/events/1434146420586496/,789
425421338250110_1078257907638101,"Two modern techno giants go toe-to-toe in the booth on November 22nd, when Bart Skils returns to Lofi to present ‘Shadowprint’, alongside Konstantin Sibold. We guarantee this one is one you won’t want to miss out on.

To be first in line for tickets, make sure to pre-register now: https://bit.ly/3XD1Aur

Pre-sale starts coming Monday, September 30 at 12:00.",2024-09-25T14:02:49+0000,https://www.facebook.com/1171958854934672/posts/1078257907638101,351
425421338250110_1077377997726092,"It’s here: the full lineup of Rush Hour! 💛

___
(This event is sold out)",2024-09-24T13:23:20+0000,https://www.facebook.com/1171958854934672/posts/1077377997726092,356
425421338250110_1575516513397100,,2024-09-23T14:35:55+0000,https://www.facebook.com/events/1575516513397100/,879
425421338250110_1076520847811807,"On Saturday, November 16th, we present a night of proper Techno, featuring Speedy J, MARRØN, Mareena & The Gang Is Beautiful 🔘

STOOR head-honcho Speedy J, a pioneer with decades of experience, will showcase his innovative approach to Techno with a DJ set. MARRØN, known for his hypnotic Afro Deep style and fast-paced take on the genre, promises to keep you locked in on the dance floor. Rounding out the lineup is Mareena, a Berlin-based artist whose rhythmic, lively sets are deeply rooted in dub techno and early 2000s productions. The Colorfloor will be taken over by the Amsterdam-based, multi-disciplinary artist collective TGIB, who have invited Lea Occhi, Najel and Prance.

Register now for the presale: https://bit.ly/4eblR1v
Pre-sale starts this Thursday, September 26 at 12:00.

Lofi w/ Speedy J, MARRØN, Mareena, Lea Occhi, Najel & Prance",2024-09-23T13:24:26+0000,https://www.facebook.com/1171958854934672/posts/1076520847811807,401
425421338250110_1069079321396738,,2024-09-20T09:07:51+0000,https://www.facebook.com/events/1069079321396738/,481
425421338250110_1073825538081338,"Get ready for a night that will transport you into a new golden era with SUPERSTRINGS, a five-headed crew blending 90’s and early 2000’s trance with a contemporary hi-NRG twist. Joining them is Amsterdam’s own angelboy, liverpool-native and rising star Inafekt and Belgian-born euro enthusiast Panteros666 rounds out the lineup.

Tickets now available: https://eventix.shop/8smj2jzc",2024-09-20T09:07:18+0000,https://www.facebook.com/1171958854934672/videos/3692163757700544,494
425421338250110_1073039754826583,"From the depths of night to the first light of dawn, this 9-hour adventure with Monnom Black was truly phenomenal. 🖤
Thanks to all of you beautiful dancers and artists for making this night so special.

___
Photos by: @martijnkuyvenhoven",2024-09-19T09:59:12+0000,https://www.facebook.com/1171958854934672/posts/1073039754826583,1083
